C_CI	HH_0	H_CI	H_EN	H_EWG	H_HH	H_IWG	H_PH	H_PTC	H_ci	H_en	H_hh	H_ptc	H_wg	PTC_0	alpha_CIwg	alpha_WGwg	kappa_Bci	kappa_CIptc	kappa_CIwg	kappa_CNen	kappa_CNhh	kappa_CNptc	kappa_CNwg	kappa_ENci	kappa_ENhh	kappa_PTCCI	kappa_PTCHH	kappa_WGen	kappa_WGwg	nu_Bci	nu_CIptc	nu_CIwg	nu_CNen	nu_CNhh	nu_CNptc	nu_CNwg	nu_ENci	nu_ENhh	nu_PTCCI	nu_WGen	nu_WGwg	r_EndoWG	r_ExoWG	r_LMxferHH	r_LMxferPTC	r_LMxferWG	r_MxferWG	class
0.0149024	3.93072	35.1656	64.7723	36.4807	96.4233	91.9643	30.9396	20.0807	41.7728	87.5287	46.6515	38.5641	51.0095	175.011	1.47296	1.65794	0.0627883	0.00249167	0.116356	0.190743	0.0470676	0.00613365	0.0334402	0.435444	0.0823448	0.0102973	0.0655615	0.00233853	0.00281008	5.32836	2.62892	1.80636	4.05001	9.75737	6.76478	3.80606	9.45625	8.93467	2.38832	6.34985	1.38499	0.00293981	0.17431	0.00218329	0.0107915	0.0685649	0.280704	0
0.00260766	7.54706	53.7251	31.417	23.2559	94.4858	57.9463	92.5084	99.2264	44.6105	6.85707	29.1696	34.3249	74.9516	2.34217	3.21644	4.24654	0.0068008	0.00125258	0.0403673	0.00421412	0.611667	0.0955523	0.596442	0.00283599	0.260623	0.0252703	0.00407354	0.619788	0.18075	5.74402	7.0132	7.6041	6.41993	1.86636	1.54305	6.34115	4.81621	2.34055	6.2437	5.384	5.6188	0.0135133	0.558952	0.00805332	0.0112946	0.00816	0.0164199	0
0.499756	125.252	84.2758	75.773	16.0623	8.87273	55.714	92.5815	38.5036	84.3206	21.5175	7.57186	60.1433	37.1811	2.10108	2.63528	2.29739	0.0904352	0.00978704	0.601116	0.246974	0.00618196	0.430772	0.0117563	0.00895952	0.0210211	0.396954	0.0225657	0.00202291	0.175136	1.04905	3.41607	6.48558	1.15819	8.81875	9.1568	6.53031	6.88265	6.6621	3.9021	8.35086	2.89917	0.094154	0.0262052	0.0192237	0.272047	0.546936	0.00393308	0
0.223792	213.527	15.8082	70.8471	38.1298	75.8331	31.0106	49.5577	69.6844	93.2038	86.0053	46.867	34.5559	18.6536	3.43768	1.6183	4.31668	0.00488669	0.0357662	0.0188296	0.238986	0.00117813	0.0544903	0.18991	0.00877016	0.0368668	0.00245445	0.0169441	0.00793792	0.527507	9.04117	7.98598	1.76842	1.34287	8.50418	9.43662	4.50265	1.65923	4.21086	8.02861	7.12573	3.86966	0.0240318	0.016907	0.0305915	0.859369	0.0624832	0.0526597	0
0.324301	17.0187	31.5061	86.6236	17.5332	86.5837	61.5456	6.55938	17.6756	73.142	5.42415	65.5447	78.809	71.5958	192.065	2.11249	8.13873	0.00111082	0.0197595	0.0997651	0.622831	0.108398	0.0051909	0.0132644	0.00623334	0.302218	0.0358808	0.00693116	0.0099451	0.0237958	2.58819	1.78865	5.62859	3.89419	4.84087	2.72815	3.49615	3.09867	9.61889	6.39562	3.54691	2.9013	0.00128316	0.0100121	0.0028875	0.0324483	0.00418524	0.00190857	0
0.00158556	29.3644	5.64319	17.5714	70.3408	48.7471	92.627	49.1757	53.9178	21.5148	83.9968	79.7379	33.44	81.062	427.642	1.88872	1.33782	0.11187	0.0262984	0.00332	0.438035	0.0751813	0.181998	0.00485622	0.687317	0.00137728	0.14715	0.048435	0.00644839	0.00151377	2.75141	5.27831	9.06956	5.20503	3.25153	5.41196	9.95857	8.15538	3.69189	1.914	4.21275	9.7821	0.0328973	0.0193256	0.216047	0.475731	0.0592313	0.00178286	0
0.015733	36.9191	19.779	83.2148	69.626	63.947	5.96106	78.305	36.5953	98.8273	17.5765	64.9578	37.5479	39.4921	17.0173	1.53512	7.71251	0.572203	0.0318441	0.292004	0.141705	0.141017	0.404821	0.00160934	0.33958	0.00764807	0.0676885	0.0778406	0.113578	0.00178194	3.85333	3.5801	9.11476	7.55684	4.95604	6.1803	4.76972	1.31036	6.47531	4.47328	3.93131	4.82205	0.00868413	0.0470183	0.00790207	0.00117223	0.247785	0.00519095	0
0.0259971	3.36865	27.9306	95.8437	98.3094	34.1838	76.4344	57.144	46.1647	67.0113	72.5564	55.9103	27.4738	59.1618	2.3567	2.18837	4.86678	0.816973	0.032615	0.0376004	0.0681606	0.0010181	0.00250547	0.341756	0.00149549	0.074033	0.00453322	0.00514862	0.00193665	0.0514604	9.82983	3.06022	9.79464	4.285	7.98366	1.29092	1.28746	2.00085	4.92409	9.26882	7.22376	7.54749	0.00113023	0.0023441	0.0804073	0.00126361	0.0603789	0.816469	0
0.0189497	13.7966	10.3633	88.7678	16.6146	59.4164	90.9744	11.6858	82.2909	32.8463	50.235	88.0047	30.3199	74.6582	605.827	7.8439	1.19203	0.0612238	0.0453718	0.00492756	0.0114198	0.00198574	0.0695649	0.19946	0.00679275	0.448716	0.0155576	0.648569	0.314089	0.00188264	4.0735	2.53063	2.99629	8.16089	2.69201	7.2619	2.39918	8.19324	1.56933	7.17795	5.37749	2.33629	0.205042	0.0137676	0.0519151	0.00832942	0.0670225	0.0038828	0
0.0034567	7.14982	99.5428	69.863	63.0255	20.9531	43.7195	54.1863	66.9567	64.4375	97.9773	82.4675	32.8029	79.851	2.03336	1.31535	3.81177	0.0370972	0.00145676	0.00901541	0.00257115	0.0903156	0.214236	0.361529	0.565747	0.965913	0.947874	0.00131884	0.583231	0.00180932	8.38485	3.96125	9.89771	2.838	1.11412	5.08199	6.61443	5.0373	4.63893	5.42124	9.19365	9.027	0.808528	0.00105472	0.0571075	0.0880334	0.00291886	0.501178	0
0.125491	51.3635	25.5072	53.2663	97.5174	49.316	7.85169	48.9873	73.9743	69.9133	15.6676	43.5139	71.3402	67.7109	119.149	9.38276	5.5386	0.175415	0.00126544	0.0384515	0.404087	0.00216852	0.00362782	0.0188833	0.0145944	0.0886843	0.00119666	0.914097	0.985018	0.013726	8.54396	6.55376	6.94378	2.2533	7.74266	4.53987	2.23154	3.51891	3.69362	6.22081	9.31749	9.34214	0.0293358	0.131655	0.0346794	0.00351202	0.0448647	0.0445106	0
0.258771	50.7759	99.4519	22.9289	93.0528	65.6438	85.0858	96.6991	49.5085	42.3171	21.8557	42.2791	56.085	48.0799	16.1139	4.11803	3.47377	0.00325738	0.0718658	0.00198879	0.0220111	0.00251956	0.00105631	0.00116305	0.233691	0.275077	0.00650478	0.00126499	0.00139158	0.274718	6.70105	2.0406	2.07256	4.76546	6.03675	1.74371	8.68707	5.27779	3.58837	2.16976	9.85266	7.89928	0.0120023	0.881494	0.00752329	0.437924	0.115956	0.785375	0
0.00552588	2.01002	44.4325	64.7824	7.55179	66.115	90.9367	82.2513	63.8694	53.0723	37.2109	41.7732	90.5142	46.9417	250.496	2.71012	7.31998	0.0135935	0.00642617	0.00144915	0.00290191	0.175954	0.0801275	0.024985	0.0636035	0.031348	0.740446	0.157152	0.0605719	0.0131115	9.98565	6.33101	9.75055	1.90248	3.20765	8.07805	2.77189	7.85496	1.37385	4.84773	3.72434	1.39591	0.374094	0.00161185	0.00326218	0.147266	0.00425503	0.00164785	0
0.081899	495.201	25.4885	48.6702	13.6355	55.2604	71.6468	37.7037	34.7621	11.8863	90.2015	90.3318	99.7106	68.2741	100.581	3.58971	5.42244	0.00374099	0.0843143	0.0147286	0.012299	0.835727	0.132592	0.0123043	0.11534	0.894253	0.165228	0.154722	0.0255499	0.0124553	9.50825	8.33816	9.83339	9.06354	1.35261	2.11024	6.53365	3.7861	8.8072	9.76964	6.89805	2.19217	0.0158958	0.033895	0.404088	0.0244517	0.00580666	0.00316047	0
0.00600634	129.545	13.6796	6.84804	92.7368	17.7188	24.8988	70.7955	54.0494	31.0487	8.69018	67.345	63.1358	64.9265	421.806	1.79764	9.58322	0.00110189	0.00173451	0.00100327	0.00905273	0.140045	0.505225	0.0333623	0.970894	0.112537	0.084151	0.0197199	0.798688	0.197138	3.06053	6.07259	2.2119	1.78592	3.08646	6.83721	6.67785	3.44309	8.62543	4.19203	8.73544	7.1634	0.0278882	0.0588598	0.0213437	0.00158642	0.537667	0.604202	0
0.7853	792.01	16.3749	11.2978	6.27447	22.5197	40.3582	41.7187	72.5882	22.5858	71.4414	8.17797	37.7806	49.732	134.984	4.25515	8.62478	0.932425	0.00148244	0.071964	0.0015704	0.0849528	0.0201708	0.182928	0.00103481	0.00424023	0.318864	0.00876135	0.247587	0.00390242	2.38054	8.12665	4.28295	5.70894	6.06704	9.60979	1.75592	1.68579	8.90843	1.16768	4.42938	9.86018	0.00100294	0.00491339	0.218289	0.0010207	0.00375698	0.813495	0
0.427757	56.0239	71.7996	43.1987	27.0129	82.6032	97.421	57.1807	11.9083	74.3568	88.2649	75.4658	29.2594	10.83	5.33805	2.29428	1.20883	0.0113648	0.00494462	0.00238243	0.0154562	0.0123033	0.112638	0.0312412	0.0115972	0.0383094	0.037122	0.0833642	0.00149906	0.00396982	5.88731	3.34074	5.78271	2.89066	1.82777	4.00138	9.72879	7.53771	1.44444	3.04217	8.98226	3.17766	0.170594	0.0250619	0.00557249	0.00567963	0.755229	0.720074	0
0.00224832	8.21184	58.8113	95.6045	33.0659	45.8219	95.7862	78.2283	22.5156	86.0434	77.3781	41.8996	29.6802	23.3635	23.695	7.55607	8.68979	0.0473481	0.0556815	0.00121704	0.207002	0.00640794	0.0930026	0.039893	0.0875967	0.18605	0.00573609	0.0661285	0.504044	0.801245	1.59641	9.95518	1.11197	8.52635	6.93209	5.49467	6.71217	3.94944	8.49664	2.6678	7.48622	3.14786	0.53663	0.136929	0.00575169	0.437948	0.649617	0.00217366	0
0.00184021	16.1443	88.5916	80.9444	69.9945	80.8391	20.8885	58.5259	79.5536	98.4629	9.97485	46.1059	84.5124	38.3829	255.059	2.35484	7.38743	0.0129431	0.361684	0.160657	0.367901	0.0113165	0.158509	0.0246826	0.00847586	0.00249804	0.00108146	0.0717609	0.228332	0.124944	5.74207	3.77001	2.13341	7.83517	8.29533	1.67037	6.72498	9.50104	5.27536	9.48872	3.17023	6.12925	0.330956	0.00148394	0.00137619	0.0163444	0.00752499	0.0119892	0
0.154123	297.996	49.1782	37.6139	61.2171	93.9693	65.8261	66.6911	58.0524	64.0163	6.79177	30.8408	41.7282	25.757	31.266	9.63998	1.36841	0.649107	0.295393	0.0715291	0.00353123	0.109357	0.00357052	0.0240183	0.00279639	0.00918775	0.0460183	0.384009	0.859213	0.00371194	1.86956	8.8775	6.63217	5.22209	1.68307	3.61906	3.04513	7.03185	2.31591	3.38213	4.81966	6.75637	0.0733895	0.49487	0.713072	0.850402	0.0720667	0.103234	0
0.103292	182.629	9.93747	11.5014	5.26784	93.7858	78.8248	65.8953	57.8736	55.1757	22.612	94.537	62.7723	66.2588	21.3415	3.03864	1.26965	0.00863396	0.0122288	0.00631272	0.0584784	0.00113291	0.00454238	0.162657	0.0281557	0.001432	0.143257	0.00541898	0.144432	0.0738068	6.33344	1.44186	6.07029	5.99648	6.82197	6.95372	1.39541	3.17535	4.72236	7.67344	2.22679	6.72259	0.00566987	0.00258819	0.012664	0.977946	0.090392	0.0155295	0
0.00430549	759.229	48.3487	49.1691	42.9096	99.4708	26.2117	85.8183	95.043	77.2417	30.7757	69.478	87.7773	89.7798	24.1211	2.60146	4.90368	0.34578	0.758251	0.00218773	0.440528	0.27895	0.00560859	0.00249953	0.0886542	0.0980868	0.0152475	0.0892986	0.266636	0.00364094	8.52459	6.99881	7.19063	7.222	6.58667	1.61847	8.30802	1.99954	4.24499	4.06827	8.87716	2.5929	0.00297007	0.131949	0.0425867	0.00763032	0.00430139	0.813595	0
0.317207	71.2361	8.96797	42.0531	30.5665	74.0525	60.2694	82.5723	35.3691	34.0553	54.7063	41.2641	59.6511	52.0688	2.75254	1.92216	1.70204	0.427419	0.0269025	0.403017	0.0955369	0.019202	0.870995	0.93845	0.0143334	0.0853025	0.384715	0.524099	0.528319	0.00167451	9.19712	2.50425	9.54822	4.1941	9.1455	2.97205	8.82409	1.61634	2.88078	1.45199	4.69863	4.98874	0.486015	0.0405425	0.146875	0.0259653	0.0569604	0.0150919	0
0.320376	24.5869	98.702	33.4384	6.38895	15.8932	57.6617	31.1711	52.5832	71.5225	52.6899	55.9656	99.4475	89.3864	80.4134	7.49714	7.07926	0.0970548	0.392706	0.00106126	0.00618989	0.00626836	0.17355	0.00738519	0.0531134	0.0832866	0.0374912	0.00697008	0.00316336	0.0607395	9.49487	3.97978	5.04901	3.72212	9.21098	1.51379	1.64993	5.7662	8.93209	1.43709	7.03942	8.32969	0.0538482	0.383313	0.106915	0.216355	0.0369658	0.344651	0
0.0031353	944.746	79.0024	6.10615	18.9526	75.3007	72.1061	50.8574	23.9658	98.4617	15.4112	34.8266	52.5162	53.9188	16.6719	9.01892	3.39226	0.00233223	0.00134123	0.0245785	0.0396827	0.273618	0.0056059	0.498326	0.00892948	0.0165048	0.455311	0.0025371	0.142801	0.00571889	4.01213	5.63633	5.03634	5.16066	3.39964	9.64381	7.76935	4.725	2.90907	5.20006	3.05823	7.47974	0.602312	0.00193783	0.00231913	0.0230075	0.0407153	0.00315175	0
0.0683151	1.67483	60.6305	98.6304	23.5529	27.3507	65.573	68.4695	99.8574	8.78037	49.5542	52.0421	47.2219	34.036	6.44539	6.67421	1.85846	0.401091	0.00932921	0.00255936	0.819297	0.5198	0.983609	0.242481	0.0164083	0.0639873	0.330355	0.667386	0.0916185	0.00341059	2.40329	4.00523	9.4826	6.19966	2.72167	1.20083	3.894	6.18169	3.47843	1.76194	4.97927	1.72222	0.0617252	0.296325	0.00159514	0.0659454	0.011761	0.0010249	0
0.981058	104.486	11.7797	68.0722	92.8981	95.304	41.8366	68.0221	9.7571	82.6069	73.6106	24.9668	67.3209	62.8149	44.9492	4.04387	1.27184	0.55434	0.00137797	0.00170668	0.0281752	0.801307	0.215893	0.370846	0.0528364	0.0173944	0.0021578	0.0593143	0.0160991	0.0471141	8.75159	6.7803	7.15843	6.96203	7.86847	8.44112	1.34517	7.0226	1.36824	3.39151	5.46736	3.85729	0.102295	0.308242	0.193708	0.155619	0.00431293	0.0331663	0
0.902895	65.4108	34.3848	64.6525	98.5888	87.8774	20.6777	7.5247	46.1029	86.1251	75.7485	45.463	49.8966	79.9198	137.838	2.91422	2.41899	0.00591571	0.0353005	0.0230685	0.909659	0.649084	0.013569	0.298135	0.0063152	0.105197	0.127262	0.845767	0.0321678	0.0121449	5.4361	5.35399	6.45588	7.40575	3.28389	1.67989	6.34039	7.69152	7.81598	5.38878	7.94292	6.97994	0.0305194	0.0168522	0.370542	0.0122365	0.538492	0.00952724	0
0.0148983	93.8213	92.8439	75.7107	82.9686	82.9902	25.8021	5.54693	62.2088	51.0025	81.1247	27.9284	82.9585	14.3746	41.7047	1.03071	2.84083	0.0161793	0.11808	0.181563	0.0106613	0.158872	0.0337021	0.0071222	0.00870911	0.286084	0.423712	0.878127	0.00156971	0.0208575	3.64388	5.21432	1.88679	1.1683	4.60054	3.0088	8.80409	1.81233	3.27555	4.72464	4.44552	2.0086	0.00394223	0.00444025	0.00643839	0.0165616	0.0729559	0.0905686	0
0.0178726	4.95904	14.6862	16.096	88.3381	79.4606	7.93709	91.3816	6.22852	38.4434	95.7921	39.2298	77.8699	37.1259	153.977	3.36901	1.55672	0.0566454	0.0954762	0.0027966	0.183116	0.00266916	0.0672202	0.00407877	0.416197	0.530015	0.0700427	0.0343095	0.00700464	0.699854	3.78842	5.92862	2.05546	8.73348	2.82491	1.10519	1.4747	2.59163	9.46016	9.45099	9.04483	1.34802	0.00304582	0.262367	0.133151	0.00199058	0.0158012	0.498813	0
0.0635553	95.7937	79.3971	67.4518	22.253	6.44893	59.8965	75.9251	40.431	7.76008	9.34641	84.3982	16.4844	27.4806	694.364	5.02096	9.90509	0.0452223	0.397738	0.441202	0.00452444	0.387201	0.999396	0.0947529	0.0467651	0.0272	0.00234822	0.202499	0.0202604	0.685926	8.00467	9.89273	6.39901	3.4481	9.27869	7.16451	6.96271	6.80515	8.34411	9.53588	3.41925	8.08082	0.0147891	0.0247513	0.00215228	0.00218285	0.00254832	0.472276	0
0.0208143	710.644	55.6363	25.9506	16.1034	19.8247	38.264	44.3967	40.6128	12.0225	77.8971	92.9054	87.9339	10.3772	7.2815	3.01625	1.01205	0.00454368	0.0280201	0.00133039	0.043372	0.00148951	0.0022723	0.210602	0.144842	0.702212	0.101689	0.210906	0.672162	0.00138576	5.30775	9.0282	5.48925	9.79566	3.73059	5.9867	3.31661	1.2177	9.54493	7.25003	8.90134	9.0688	0.0538451	0.00585826	0.35207	0.00428198	0.00913774	0.0848077	0
0.00136333	174.043	84.4437	89.0267	36.3725	18.71	66.6745	99.758	72.9521	31.3987	56.45	34.4544	28.3818	82.2551	45.7107	1.82926	8.29106	0.00603114	0.00297878	0.0796992	0.00407308	0.154236	0.0175949	0.23535	0.741458	0.0451632	0.0339099	0.498732	0.00287323	0.156337	5.61256	1.79288	6.98695	4.36526	5.73221	8.60725	2.43435	6.502	1.05742	6.79979	8.41251	9.03016	0.0520215	0.239282	0.00449163	0.721149	0.0106615	0.00743332	0
0.101586	270.697	14.5311	92.6158	55.3857	79.8034	30.6328	56.1327	57.8888	20.6553	15.6199	86.124	71.2535	75.666	287.826	1.14827	5.33266	0.993178	0.0236224	0.00151934	0.00484004	0.00267492	0.00110249	0.344364	0.00880227	0.824643	0.0257723	0.0438535	0.228996	0.00427323	5.42688	7.42589	6.79785	4.08248	5.53843	3.62591	9.06065	8.70254	4.50643	8.44147	8.23795	7.23241	0.00116446	0.610751	0.275683	0.0178575	0.0518319	0.00746544	0
0.00363004	2.03961	52.399	15.2937	12.3055	49.5589	40.2349	78.1465	99.2464	85.0333	39.5438	44.3589	44.9118	35.3679	8.72829	1.69056	5.77587	0.0468409	0.0826742	0.059104	0.00177832	0.209263	0.0949927	0.0525568	0.133332	0.00501821	0.00633902	0.00519202	0.0417674	0.0808244	7.97719	3.27967	4.87936	5.64496	9.53431	6.2493	2.22084	1.90045	4.57606	7.47692	7.64035	7.48149	0.563697	0.534301	0.0174604	0.873694	0.0518032	0.400943	0
0.00221366	9.67576	89.0647	41.9673	77.5825	45.181	88.7853	96.6925	63.3846	40.8335	56.7929	61.7202	26.1159	54.9968	1.7383	9.95	3.61744	0.00653564	0.0762621	0.00301423	0.100369	0.00405527	0.176132	0.00731184	0.073418	0.759228	0.354399	0.0639623	0.576636	0.975053	2.62321	2.9003	9.7175	3.59278	2.58993	6.90921	3.45938	6.80004	8.01742	5.01166	7.05843	8.01171	0.0664217	0.00348558	0.0506218	0.492342	0.0836009	0.099924	0
0.00120265	509.047	24.214	94.9956	71.2548	43.4337	63.7515	45.4615	47.459	68.054	24.5258	10.03	38.1946	64.1743	791.028	1.34304	5.73376	0.0131061	0.281452	0.00637815	0.0466348	0.27072	0.00373366	0.00975718	0.379517	0.00771338	0.0540249	0.00220498	0.00499102	0.00136267	6.7179	2.17348	9.61154	8.94631	5.39086	2.65862	6.39269	9.57664	3.0009	8.04476	1.13105	1.71551	0.0544361	0.00110866	0.0153002	0.00356624	0.61832	0.109601	0
0.00541356	845.857	14.0379	48.0013	34.6574	70.4997	79.565	31.3089	96.5969	73.8355	32.0921	68.5163	57.098	6.04891	55.3439	1.77699	1.11638	0.00123826	0.910154	0.131126	0.382812	0.00201536	0.0622554	0.018884	0.196848	0.00387732	0.0624604	0.0337969	0.0634701	0.0371253	1.7128	5.74861	9.77894	2.8127	6.04943	2.57002	2.11652	6.73776	1.25215	8.70609	6.4516	2.26665	0.0214555	0.0475655	0.236578	0.40983	0.0180371	0.0223453	0
0.0627397	27.4924	68.7859	64.5666	96.8531	84.8702	85.5133	94.4858	6.6576	91.1862	30.0615	77.0493	7.71889	42.2658	8.45075	1.46754	2.33427	0.0183245	0.153116	0.00317625	0.00257292	0.13562	0.00192487	0.0109193	0.211587	0.00654277	0.0873185	0.0489781	0.00630895	0.00476124	8.95769	9.69203	7.15685	5.39442	5.91676	7.33724	3.93993	9.51494	9.99939	6.1595	1.77956	5.14217	0.00482356	0.0579589	0.00165253	0.00273202	0.00118887	0.00772089	0
0.00175633	7.23322	48.7655	57.159	57.9801	54.129	59.4615	56.5241	77.681	49.72	68.7891	47.6399	22.8943	92.4766	926.677	6.27937	2.12526	0.951115	0.0332293	0.00171871	0.0135124	0.0861106	0.269685	0.0849703	0.301416	0.0714621	0.00214223	0.00673384	0.0129936	0.363762	2.35597	3.39413	7.43572	4.80141	8.44875	7.78769	7.50223	5.96916	4.23276	7.29898	6.87618	8.26844	0.00334975	0.00119356	0.297404	0.134034	0.0120506	0.91847	0
0.0383506	161.727	35.1439	31.3413	35.6787	19.1425	49.8074	19.6312	37.1584	71.9417	75.8568	54.8389	70.0894	27.8589	10.666	5.22476	1.3413	0.0397446	0.885644	0.00343736	0.00531856	0.524038	0.00162825	0.00506891	0.153589	0.00262702	0.390452	0.0136925	0.973561	0.00989556	9.87407	4.37758	6.25455	3.98201	4.40791	2.027	2.15922	1.9953	2.88081	5.14714	2.57441	7.57533	0.844479	0.0160555	0.00153494	0.138533	0.00452509	0.00641106	0
0.179842	400.481	63.0011	77.1226	13.126	65.3105	40.7	60.7138	20.7114	95.1191	8.10648	96.8421	11.4973	78.9633	507.681	7.09732	1.98906	0.00358579	0.16802	0.045936	0.488149	0.206275	0.00260269	0.0258076	0.0234588	0.498788	0.00275448	0.00128527	0.00112699	0.0308136	2.00223	6.96011	2.98539	9.47482	4.45241	8.71366	3.32676	5.08266	9.83106	8.84667	3.77442	1.39152	0.256937	0.00558545	0.00172392	0.217036	0.765055	0.00298096	0
0.00136803	4.79433	75.107	68.892	48.4076	51.2117	82.1943	31.8879	39.9255	53.9693	29.0618	46.6917	50.2975	86.1349	1.02152	1.38334	4.16545	0.066829	0.0021516	0.331143	0.142227	0.00557222	0.0156954	0.0471694	0.221904	0.0344797	0.851826	0.00737454	0.0487818	0.00172893	1.63943	3.98527	7.20384	6.06342	6.3367	8.55799	5.09542	2.47998	1.96586	8.60329	4.6622	9.84934	0.00175838	0.243143	0.00372497	0.00342961	0.0112618	0.0092394	0
0.00603395	7.07976	27.8526	59.2164	36.858	30.9187	16.9242	28.6621	86.8224	28.1434	56.1287	36.7322	19.5599	82.4859	65.8217	6.75632	6.58034	0.00105075	0.163692	0.0832475	0.0923422	0.579087	0.0493854	0.0133324	0.048588	0.235238	0.151215	0.00250635	0.0727113	0.00189257	4.38844	9.09262	1.2148	6.81879	7.31953	3.46032	3.9893	2.93991	5.18561	7.16811	3.06699	5.24497	0.0154721	0.0219633	0.0892027	0.00360958	0.0246331	0.0259121	0
0.055752	71.9818	30.1699	62.3776	22.3935	65.845	60.3095	29.1117	44.8969	23.2387	34.6343	90.1111	9.79293	67.8272	55.728	4.55007	4.392	0.0303788	0.00725348	0.00292472	0.210821	0.825451	0.0699193	0.0754431	0.00871808	0.696497	0.0242589	0.00455413	0.0305744	0.00497522	3.11624	2.77394	1.78023	5.17893	2.0704	7.63054	5.9313	9.27368	8.69263	6.03687	9.09636	5.25816	0.171678	0.934267	0.114248	0.00407327	0.138796	0.0608641	0
0.116183	18.867	35.0592	37.7538	35.8449	38.5718	97.1017	94.586	24.9136	81.6166	7.57681	94.8255	15.5719	86.0793	112.683	2.26599	5.52532	0.0711509	0.046815	0.498899	0.322717	0.00770568	0.24131	0.00247475	0.263084	0.0348078	0.00292695	0.726591	0.00181274	0.00964778	5.12505	7.50297	2.13913	1.33692	2.57822	7.12294	9.08943	3.65524	2.01167	3.13874	1.4488	1.28237	0.454317	0.00121129	0.0228171	0.0393093	0.144404	0.11795	0
0.831901	5.1601	22.0071	46.4346	75.8544	83.2696	61.2196	52.4944	34.1826	86.9563	29.9665	96.9138	93.3871	28.3028	26.4744	3.22818	6.48778	0.0708716	0.300622	0.518218	0.190916	0.146406	0.0936257	0.0112633	0.100091	0.00791535	0.00315349	0.232624	0.143148	0.0634997	5.62828	5.00384	5.11195	6.88317	7.98031	9.55703	8.68287	7.7087	2.1123	3.25891	8.56066	1.60765	0.941098	0.607153	0.0349226	0.150246	0.00272586	0.00266266	0
0.0140058	235.194	75.0344	99.712	35.2511	70.1079	57.3457	68.0039	26.4703	24.3361	79.4979	46.7796	65.331	65.1086	9.95157	8.59522	1.14692	0.00591266	0.00125381	0.0193452	0.380984	0.16943	0.266474	0.00525128	0.001383	0.00109892	0.0179679	0.0102626	0.00277198	0.0228458	9.1975	5.82228	2.11038	2.01733	1.48905	8.35944	5.00226	4.5811	9.73644	2.4576	8.82337	7.13348	0.00795887	0.149184	0.0343866	0.00230741	0.0158513	0.00311245	0
0.0456455	877.27	47.2826	68.8091	17.9398	23.1974	56.0707	76.6584	61.1611	16.959	65.589	17.9224	84.335	12.8808	74.4654	3.15337	9.97653	0.254822	0.0839305	0.00226877	0.00256436	0.378238	0.00768235	0.172594	0.00126205	0.281914	0.0102103	0.00140433	0.0445745	0.0552941	2.63839	1.0994	6.47678	5.57909	9.36767	2.19169	4.22461	8.01481	5.35834	2.40667	9.46378	5.52407	0.0180329	0.00291014	0.0222337	0.0224613	0.0265031	0.17073	0
0.00258927	225.738	16.3243	15.8648	32.0351	77.4767	30.7269	43.4063	26.8226	26.9438	9.17159	45.3954	6.2472	48.8197	6.46734	6.59891	8.57212	0.662089	0.00845623	0.647476	0.0019171	0.0116314	0.00230365	0.101971	0.0634986	0.226719	0.111052	0.359838	0.00610695	0.0248626	9.74129	4.93238	7.88994	7.8126	4.79847	3.43683	2.50598	3.58442	7.61203	1.23938	3.05604	4.8084	0.671341	0.00367332	0.203029	0.0047891	0.00152816	0.0257399	0
0.0153961	97.5668	63.4172	60.6146	33.235	23.6608	51.4137	92.476	22.0929	98.2624	62.6707	33.5589	95.2472	25.7321	1.24402	4.4749	3.25687	0.283841	0.452217	0.337847	0.351467	0.423619	0.365166	0.599847	0.192069	0.00282292	0.517963	0.0652723	0.208659	0.0262417	4.31922	7.30788	3.5335	1.57394	8.14646	5.64171	7.61673	7.14664	9.93355	7.28968	2.62312	4.95042	0.0201546	0.32006	0.0512156	0.0758723	0.0184823	0.0573621	0
0.00424337	137.632	98.5631	67.6798	97.3541	35.5746	45.6424	94.6574	79.4999	43.156	33.9571	63.5091	41.4333	68.5807	10.8028	9.5949	3.01649	0.664968	0.431957	0.00276783	0.00245619	0.0122484	0.0469296	0.00400012	0.32061	0.0162907	0.207929	0.577328	0.154866	0.0438149	8.66018	8.63619	4.67111	2.57739	2.44568	4.65942	7.73943	9.79737	8.07247	1.08547	7.87113	6.12093	0.0274737	0.0066602	0.53871	0.00548116	0.00568342	0.00728775	0
0.856127	7.8374	48.1985	72.1556	46.2002	10.5994	13.6984	12.1749	82.3054	87.1356	83.7237	67.4404	38.8919	31.2658	17.4824	1.01287	5.1799	0.192888	0.0431283	0.00482667	0.0945326	0.00674591	0.0392705	0.0219212	0.00249579	0.870253	0.356962	0.00367041	0.0349466	0.0520753	2.70012	3.31185	2.89716	5.09175	6.82295	8.72686	3.36354	6.61036	3.63037	3.97056	5.47624	2.58909	0.0281515	0.184838	0.00125344	0.158569	0.00279546	0.0273366	0
0.97794	4.1494	95.584	47.0386	17.2863	37.149	26.5839	53.5304	98.0866	23.9938	9.54206	15.709	59.207	37.8197	513.185	2.97134	1.65883	0.291065	0.157782	0.00331599	0.0237494	0.0167139	0.00440956	0.504814	0.01423	0.566203	0.00596403	0.806227	0.121694	0.0156963	4.85985	2.97198	9.99421	9.69163	7.55492	3.44724	9.69735	8.63448	1.499	8.73678	9.5303	6.43701	0.00257943	0.00848569	0.0681544	0.549129	0.650893	0.0853732	0
